ISSorbit.A1Gregorian       ISSorbit.A1ModJulian      ISSorbit.ElapsedDays      ISSorbit.ElapsedSecs      ISSorbit.EarthMJ2000Eq.X   ISSorbit.EarthMJ2000Eq.Y   ISSorbit.EarthMJ2000Eq.Z   ISSorbit.EarthMJ2000Eq.VX   ISSorbit.EarthMJ2000Eq.VY   ISSorbit.EarthMJ2000Eq.VZ   
03 Jan 2000 19:27:14.887   21547.31058897284         2.310588574899157         199634.8528712872         6688.107330203831          -778.7233654346705         733.0743613774096          -0.09095026495059316        4.833281310066129           5.959869919150576           
03 Jan 2000 19:28:45.812   21547.31164134035         2.31164094241467          199725.7774246275         6644.371305786672          -335.9050063041776         1270.111346285629          -0.8702102299217883         4.898443636005498           5.842451896249084           
03 Jan 2000 19:30:16.673   21547.31269297678         2.312692578838323         199816.6388116311         6530.247649299238          110.1681894726808          1793.277422759119          -1.639583942165156          4.911641304047215           5.663044467703363           
03 Jan 2000 19:31:47.547   21547.31374476084         2.313744362905709         199907.5129550532         6346.92229254719           555.1379858466058          2297.463452658567          -2.391528314888949          4.872805059074214           5.423488799339975           
03 Jan 2000 19:33:18.417   21547.31479649321         2.31479609527014          199998.3826313401         6096.379068431784          994.2071452312919          2777.220669880787          -3.117906652892758          4.782372623537481           5.126406998937207           
03 Jan 2000 19:34:49.442   21547.31585002806         2.31584963012574          200089.4080428639         5780.689288172336          1423.472678386456          3228.230443565447          -3.812209232113389          4.641049353269334           4.774340068322097           
03 Jan 2000 19:36:20.401   21547.31690279064         2.316902392707561         200180.3667299333         5403.896951097201          1837.32237533147           3644.561645423205          -4.465336781224229          4.450639836208723           4.371853115716482           
03 Jan 2000 19:37:51.378   21547.31795576671         2.317955368773255         200271.3438620092         4969.715780647099          2231.769978534215          4022.213225887615          -5.071026992515595          4.213058695025487           3.922926803317437           
03 Jan 2000 19:39:22.547   21547.31901095496         2.31901055702474          200362.5121269375         4481.76414908041           2603.304952073608          4357.749986984893          -5.623854824995824          3.930250336300836           3.43136667941605            
03 Jan 2000 19:40:53.612   21547.32006495526         2.320064557319711         200453.577752423          3946.734192880776          2946.759064949323          4646.469831959904          -6.116137943167408          3.606085629879815           2.903943630107958           
